time,frame_hex,roll_raw,pitch_raw,yaw_raw,roll_deg,pitch_deg,yaw_deg,delta_yaw_deg,yaw_unwrapped_deg,radar_az_unwrapped_deg,radar_az_wrapped_deg,radar_el_deg,gyro_time,gyro_x_raw,gyro_y_raw,gyro_z_raw,gyro_x_deg_s,gyro_y_deg_s,gyro_z_deg_s
1783152827.3904748,55 53 e5 ff e2 ff 4a 0c 76 09 42,-27,-30,3146,-0.1483154296875,-0.164794921875,17.281494140625,0.7965087890625,17.281494140625,-13.084716796875,346.915283203125,-0.164794921875,1783152827.3781157,0,-1,111,0.0,-0.06103515625,6.77490234375
1783152827.490447,55 53 e4 ff df ff c0 0c 77 09 b5,-28,-33,3264,-0.15380859375,-0.1812744140625,17.9296875,0.648193359375,17.9296875,-13.73291015625,346.26708984375,-0.1812744140625,1783152827.477711,0,0,77,0.0,0.0,4.69970703125
1783152827.590316,55 53 e4 ff de ff 3d 0d 72 09 2d,-28,-34,3389,-0.15380859375,-0.186767578125,18.6163330078125,0.6866455078125,18.6163330078125,-14.4195556640625,345.5804443359375,-0.186767578125,1783152827.5781326,1,0,100,0.06103515625,0.0,6.103515625
1783152827.690379,55 53 e3 ff dc ff d2 0d 75 09 c2,-29,-36,3538,-0.1593017578125,-0.19775390625,19.434814453125,0.8184814453125,19.434814453125,-15.238037109375,344.761962890625,-0.19775390625,1783152827.6775444,1,-1,84,0.06103515625,-0.06103515625,5.126953125
1783152827.7902765,55 53 e2 ff db ff 9c 0e 75 09 8b,-30,-37,3740,-0.164794921875,-0.2032470703125,20.54443359375,1.109619140625,20.54443359375,-16.34765625,343.65234375,-0.2032470703125,1783152827.7780879,3,-2,263,0.18310546875,-0.1220703125,16.05224609375
1783152827.890355,55 53 e0 ff d6 ff 97 0f 73 09 7e,-32,-42,3991,-0.17578125,-0.230712890625,21.9232177734375,1.3787841796875,21.9232177734375,-17.7264404296875,342.2735595703125,-0.230712890625,1783152827.877576,1,0,172,0.06103515625,0.0,10.498046875
1783152827.9904447,55 53 df ff d2 ff 6c 10 77 09 53,-33,-46,4204,-0.1812744140625,-0.252685546875,23.09326171875,1.1700439453125,23.09326171875,-18.896484375,341.103515625,-0.252685546875,1783152827.9776845,1,-1,146,0.06103515625,-0.06103515625,8.9111328125
1783152828.0905344,55 53 de ff d0 ff 1f 11 76 09 03,-34,-48,4383,-0.186767578125,-0.263671875,24.0765380859375,0.9832763671875,24.0765380859375,-19.8797607421875,340.1202392578125,-0.263671875,1783152828.0776303,2,2,92,0.1220703125,0.1220703125,5.615234375
1783152828.1900861,55 53 de ff d2 ff d3 11 77 09 ba,-34,-46,4563,-0.186767578125,-0.252685546875,25.0653076171875,0.98876953125,25.0653076171875,-20.8685302734375,339.1314697265625,-0.252685546875,1783152828.1776764,2,2,200,0.1220703125,0.1220703125,12.20703125
1783152828.2907178,55 53 dd ff d0 ff dc 12 79 09 c3,-35,-48,4828,-0.1922607421875,-0.263671875,26.52099609375,1.4556884765625,26.52099609375,-22.32421875,337.67578125,-0.263671875,1783152828.2777905,3,0,191,0.18310546875,0.0,11.65771484375
1783152828.3899767,55 53 dd ff cf ff b2 13 79 09 99,-35,-49,5042,-0.1922607421875,-0.2691650390625,27.696533203125,1.175537109375,27.696533203125,-23.499755859375,336.500244140625,-0.2691650390625,1783152828.3779752,1,2,125,0.06103515625,0.1220703125,7.62939453125
1783152828.4902277,55 53 db ff cf ff 8c 14 7b 09 74,-37,-49,5260,-0.2032470703125,-0.2691650390625,28.89404296875,1.197509765625,28.89404296875,-24.697265625,335.302734375,-0.2691650390625,1783152828.477692,2,0,172,0.1220703125,0.0,10.498046875
1783152828.5897508,55 53 da ff cd ff 78 15 75 09 58,-38,-51,5496,-0.208740234375,-0.2801513671875,30.1904296875,1.29638671875,30.1904296875,-25.99365234375,334.00634765625,-0.2801513671875,1783152828.5778322,2,0,190,0.1220703125,0.0,11.5966796875
1783152828.6899087,55 53 d9 ff cb ff 4f 16 79 09 31,-39,-53,5711,-0.2142333984375,-0.2911376953125,31.3714599609375,1.1810302734375,31.3714599609375,-27.1746826171875,332.8253173828125,-0.2911376953125,1783152828.6776075,2,3,178,0.1220703125,0.18310546875,10.8642578125
1783152828.78998,55 53 d8 ff c9 ff 39 17 76 09 16,-40,-55,5945,-0.2197265625,-0.3021240234375,32.6568603515625,1.285400390625,32.6568603515625,-28.4600830078125,331.5399169921875,-0.3021240234375,1783152828.7771175,1,0,180,0.06103515625,0.0,10.986328125
1783152828.8901596,55 53 d6 ff c7 ff 03 18 76 09 dd,-42,-57,6147,-0.230712890625,-0.3131103515625,33.7664794921875,1.109619140625,33.7664794921875,-29.5697021484375,330.4302978515625,-0.3131103515625,1783152828.8773315,0,1,128,0.0,0.06103515625,7.8125
1783152828.9897823,55 53 d5 ff c7 ff c7 18 75 09 9f,-43,-57,6343,-0.2362060546875,-0.3131103515625,34.8431396484375,1.07666015625,34.8431396484375,-30.6463623046875,329.3536376953125,-0.3131103515625,1783152828.9775815,2,0,207,0.1220703125,0.0,12.63427734375
1783152829.0901256,55 53 d3 ff c3 ff f5 19 75 09 c8,-45,-61,6645,-0.2471923828125,-0.3350830078125,36.5020751953125,1.658935546875,36.5020751953125,-32.3052978515625,327.6947021484375,-0.3350830078125,1783152829.0773616,3,1,218,0.18310546875,0.06103515625,13.3056640625
1783152829.1899347,55 53 d1 ff c1 ff e2 1a 78 09 b5,-47,-63,6882,-0.2581787109375,-0.3460693359375,37.803955078125,1.3018798828125,37.803955078125,-33.607177734375,326.392822265625,-0.3460693359375,1783152829.1777384,3,0,182,0.18310546875,0.0,11.1083984375
1783152829.29003,55 53 cd ff bb ff 36 1c 77 09 00,-51,-69,7222,-0.2801513671875,-0.3790283203125,39.671630859375,1.86767578125,39.671630859375,-35.474853515625,324.525146484375,-0.3790283203125,1783152829.2775314,2,-1,319,0.1220703125,-0.06103515625,19.47021484375
1783152829.389779,55 53 cb ff b8 ff 38 1d 79 09 00,-53,-72,7480,-0.2911376953125,-0.3955078125,41.0888671875,1.417236328125,41.0888671875,-36.89208984375,323.10791015625,-0.3955078125,1783152829.3778045,1,-1,165,0.06103515625,-0.06103515625,10.07080078125
1783152829.4899018,55 53 c9 ff b5 ff 56 1e 75 09 16,-55,-75,7766,-0.3021240234375,-0.4119873046875,42.659912109375,1.571044921875,42.659912109375,-38.463134765625,321.536865234375,-0.4119873046875,1783152829.47746,2,0,230,0.1220703125,0.0,14.0380859375
1783152829.5896006,55 53 c6 ff b2 ff 8b 1f 79 09 4a,-58,-78,8075,-0.318603515625,-0.428466796875,44.3572998046875,1.6973876953125,44.3572998046875,-40.1605224609375,319.8394775390625,-0.428466796875,1783152829.5775666,3,0,270,0.18310546875,0.0,16.4794921875
